CMDLINE python realtime_parallel.py --time 221790745 --codedir /users/mfeldman/scripts/ELDES_MESO/ --outdir /scratch/mfeldman/realtime/ --dvdir /scratch/mfeldman/realtime/ --lomdir /scratch/mfeldman/realtime/
CHLD 18 285.140625 1677250353.9794
CHLD 19 0.000000 1677250353.9794
CHLD 20 280.136719 1677250353.9795
CHLD 21 277.054688 1677250353.9795
CHLD 22 281.773438 1677250353.9795
CHLD 23 0.000000 1677250353.9795
CHLD 24 0.000000 1677250353.9795
CHLD 25 0.000000 1677250353.9795
CHLD 26 0.000000 1677250353.9795
CHLD 27 0.000000 1677250353.9796
CHLD 28 0.000000 1677250353.9796
CHLD 29 0.000000 1677250353.9796
CHLD 30 0.000000 1677250353.9796
CHLD 31 0.000000 1677250353.9796
CHLD 32 0.000000 1677250353.9796
CHLD 33 0.000000 1677250353.9796
CHLD 34 0.000000 1677250353.9797
CHLD 35 0.000000 1677250353.9797
CHLD 36 0.000000 1677250353.9797
CHLD 37 0.000000 1677250353.9797
CHLD 38 0.000000 1677250353.9797
CHLD 39 0.000000 1677250353.9797
CHLD 40 0.000000 1677250353.9797
CHLD 41 0.000000 1677250353.9797
CHLD 42 0.000000 1677250353.9798
CHLD 43 0.000000 1677250353.9798
CHLD 44 0.000000 1677250353.9798
CHLD 45 0.000000 1677250353.9798
CHLD 46 0.000000 1677250353.9798
CHLD 47 0.000000 1677250353.9798
CHLD 48 0.000000 1677250353.9798
CHLD 49 0.000000 1677250353.9798
CHLD 50 0.000000 1677250353.9799
CHLD 51 0.000000 1677250353.9799
CHLD 52 0.000000 1677250353.9799
CHLD 53 0.000000 1677250353.9799
CHLD 54 0.000000 1677250353.9799
CHLD 55 0.000000 1677250353.9799
MEM 5149.433594 1677250354.0959
CHLD 0 2920.230469 1677250354.1099
CHLD 1 280.136719 1677250354.1100
CHLD 2 277.695312 1677250354.1100
CHLD 3 0.000000 1677250354.1100
CHLD 4 0.000000 1677250354.1100
CHLD 5 0.000000 1677250354.1100
CHLD 6 0.000000 1677250354.1100
CHLD 7 0.000000 1677250354.1100
CHLD 8 0.000000 1677250354.1100
CHLD 9 0.000000 1677250354.1101
CHLD 10 0.000000 1677250354.1101
CHLD 11 0.000000 1677250354.1101
CHLD 12 0.000000 1677250354.1101
CHLD 13 0.000000 1677250354.1101
CHLD 14 0.000000 1677250354.1101
CHLD 15 0.000000 1677250354.1101
CHLD 16 0.000000 1677250354.1101
CHLD 17 283.894531 1677250354.1102
CHLD 18 285.140625 1677250354.1102
CHLD 19 0.000000 1677250354.1102
CHLD 20 280.136719 1677250354.1102
CHLD 21 277.054688 1677250354.1102
CHLD 22 281.773438 1677250354.1102
CHLD 23 0.000000 1677250354.1102
CHLD 24 0.000000 1677250354.1103
CHLD 25 0.000000 1677250354.1103
CHLD 26 0.000000 1677250354.1103
CHLD 27 0.000000 1677250354.1103
CHLD 28 0.000000 1677250354.1103
CHLD 29 0.000000 1677250354.1103
CHLD 30 0.000000 1677250354.1103
CHLD 31 0.000000 1677250354.1103
CHLD 32 0.000000 1677250354.1104
CHLD 33 0.000000 1677250354.1104
CHLD 34 0.000000 1677250354.1104
CHLD 35 0.000000 1677250354.1104
CHLD 36 0.000000 1677250354.1104
CHLD 37 0.000000 1677250354.1104
CHLD 38 0.000000 1677250354.1104
CHLD 39 0.000000 1677250354.1104
CHLD 40 0.000000 1677250354.1105
CHLD 41 0.000000 1677250354.1105
CHLD 42 0.000000 1677250354.1105
CHLD 43 0.000000 1677250354.1105
CHLD 44 0.000000 1677250354.1105
CHLD 45 0.000000 1677250354.1105
CHLD 46 0.000000 1677250354.1105
CHLD 47 0.000000 1677250354.1105
CHLD 48 0.000000 1677250354.1106
CHLD 49 0.000000 1677250354.1106
CHLD 50 0.000000 1677250354.1106
CHLD 51 0.000000 1677250354.1106
CHLD 52 0.000000 1677250354.1106
CHLD 53 0.000000 1677250354.1106
CHLD 54 0.000000 1677250354.1106
CHLD 55 0.000000 1677250354.1106
MEM 5213.410156 1677250354.2267
CHLD 0 2972.230469 1677250354.2409
CHLD 1 280.136719 1677250354.2409
CHLD 2 277.695312 1677250354.2409
CHLD 3 0.000000 1677250354.2410
CHLD 4 0.000000 1677250354.2410
CHLD 5 0.000000 1677250354.2410
CHLD 6 0.000000 1677250354.2410
CHLD 7 0.000000 1677250354.2410
CHLD 8 0.000000 1677250354.2410
CHLD 9 0.000000 1677250354.2410
CHLD 10 0.000000 1677250354.2411
CHLD 11 0.000000 1677250354.2411
CHLD 12 0.000000 1677250354.2411
CHLD 13 0.000000 1677250354.2411
CHLD 14 0.000000 1677250354.2411
CHLD 15 0.000000 1677250354.2411
CHLD 16 0.000000 1677250354.2411
CHLD 17 283.894531 1677250354.2411
CHLD 18 285.140625 1677250354.2412
CHLD 19 0.000000 1677250354.2412
CHLD 20 280.136719 1677250354.2412
CHLD 21 277.054688 1677250354.2412
CHLD 22 277.890625 1677250354.2412
CHLD 23 0.000000 1677250354.2412
CHLD 24 0.000000 1677250354.2412
CHLD 25 0.000000 1677250354.2412
CHLD 26 0.000000 1677250354.2413
CHLD 27 0.000000 1677250354.2413
CHLD 28 0.000000 1677250354.2413
CHLD 29 0.000000 1677250354.2413
CHLD 30 0.000000 1677250354.2413
CHLD 31 0.000000 1677250354.2413
CHLD 32 0.000000 1677250354.2413
CHLD 33 0.000000 1677250354.2413
CHLD 34 0.000000 1677250354.2414
CHLD 35 0.000000 1677250354.2414
CHLD 36 0.000000 1677250354.2414
CHLD 37 0.000000 1677250354.2414
CHLD 38 0.000000 1677250354.2414
CHLD 39 0.000000 1677250354.2414
CHLD 40 0.000000 1677250354.2414
CHLD 41 0.000000 1677250354.2414
CHLD 42 0.000000 1677250354.2415
CHLD 43 0.000000 1677250354.2415
CHLD 44 0.000000 1677250354.2415
CHLD 45 0.000000 1677250354.2415
CHLD 46 0.000000 1677250354.2415
CHLD 47 0.000000 1677250354.2415
CHLD 48 0.000000 1677250354.2415
CHLD 49 0.000000 1677250354.2415
CHLD 50 0.000000 1677250354.2416
CHLD 51 0.000000 1677250354.2416
CHLD 52 0.000000 1677250354.2416
CHLD 53 0.000000 1677250354.2416
CHLD 54 0.000000 1677250354.2416
CHLD 55 0.000000 1677250354.2416
MEM 4925.523438 1677250354.3574
CHLD 0 2978.093750 1677250354.3719
CHLD 1 280.136719 1677250354.3719
CHLD 2 277.695312 1677250354.3719
CHLD 3 0.000000 1677250354.3720
CHLD 4 0.000000 1677250354.3720
CHLD 5 0.000000 1677250354.3720
CHLD 6 0.000000 1677250354.3720
CHLD 7 0.000000 1677250354.3720
CHLD 8 0.000000 1677250354.3720
CHLD 9 0.000000 1677250354.3720
CHLD 10 0.000000 1677250354.3720
CHLD 11 0.000000 1677250354.3721
CHLD 12 0.000000 1677250354.3721
CHLD 13 0.000000 1677250354.3721
CHLD 14 0.000000 1677250354.3721
CHLD 15 0.000000 1677250354.3721
CHLD 16 0.000000 1677250354.3721
CHLD 17 283.894531 1677250354.3721
CHLD 18 285.140625 1677250354.3721
CHLD 19 0.000000 1677250354.3722
CHLD 20 280.136719 1677250354.3722
CHLD 21 277.054688 1677250354.3722
CHLD 22 0.000000 1677250354.3722
CHLD 23 0.000000 1677250354.3722
CHLD 24 0.000000 1677250354.3722
CHLD 25 0.000000 1677250354.3722
CHLD 26 0.000000 1677250354.3722
CHLD 27 0.000000 1677250354.3723
CHLD 28 0.000000 1677250354.3723
CHLD 29 0.000000 1677250354.3723
CHLD 30 0.000000 1677250354.3723
CHLD 31 0.000000 1677250354.3723
CHLD 32 0.000000 1677250354.3723
CHLD 33 0.000000 1677250354.3723
CHLD 34 0.000000 1677250354.3723
CHLD 35 0.000000 1677250354.3724
CHLD 36 0.000000 1677250354.3724
CHLD 37 0.000000 1677250354.3724
CHLD 38 0.000000 1677250354.3724
CHLD 39 0.000000 1677250354.3724
CHLD 40 0.000000 1677250354.3724
CHLD 41 0.000000 1677250354.3724
CHLD 42 0.000000 1677250354.3724
CHLD 43 0.000000 1677250354.3725
CHLD 44 0.000000 1677250354.3725
CHLD 45 0.000000 1677250354.3725
CHLD 46 0.000000 1677250354.3725
CHLD 47 0.000000 1677250354.3725
CHLD 48 0.000000 1677250354.3725
CHLD 49 0.000000 1677250354.3725
CHLD 50 0.000000 1677250354.3725
CHLD 51 0.000000 1677250354.3726
CHLD 52 0.000000 1677250354.3726
CHLD 53 0.000000 1677250354.3726
CHLD 54 0.000000 1677250354.3726
CHLD 55 0.000000 1677250354.3726
MEM 4925.523438 1677250354.4886
CHLD 0 2978.093750 1677250354.5029
CHLD 1 280.136719 1677250354.5029
CHLD 2 277.695312 1677250354.5029
CHLD 3 0.000000 1677250354.5029
CHLD 4 0.000000 1677250354.5029
CHLD 5 0.000000 1677250354.5029
CHLD 6 0.000000 1677250354.5030
CHLD 7 0.000000 1677250354.5030
CHLD 8 0.000000 1677250354.5030
CHLD 9 0.000000 1677250354.5030
CHLD 10 0.000000 1677250354.5030
CHLD 11 0.000000 1677250354.5030
CHLD 12 0.000000 1677250354.5031
CHLD 13 0.000000 1677250354.5031
CHLD 14 0.000000 1677250354.5031
CHLD 15 0.000000 1677250354.5031
CHLD 16 0.000000 1677250354.5031
CHLD 17 283.894531 1677250354.5031
CHLD 18 285.140625 1677250354.5031
CHLD 19 0.000000 1677250354.5031
CHLD 20 280.136719 1677250354.5032
CHLD 21 277.054688 1677250354.5032
CHLD 22 0.000000 1677250354.5032
CHLD 23 0.000000 1677250354.5032
CHLD 24 0.000000 1677250354.5032
CHLD 25 0.000000 1677250354.5032
CHLD 26 0.000000 1677250354.5032
CHLD 27 0.000000 1677250354.5033
CHLD 28 0.000000 1677250354.5033
CHLD 29 0.000000 1677250354.5033
CHLD 30 0.000000 1677250354.5033
CHLD 31 0.000000 1677250354.5033
CHLD 32 0.000000 1677250354.5033
CHLD 33 0.000000 1677250354.5033
CHLD 34 0.000000 1677250354.5033
CHLD 35 0.000000 1677250354.5034
CHLD 36 0.000000 1677250354.5034
CHLD 37 0.000000 1677250354.5034
CHLD 38 0.000000 1677250354.5034
CHLD 39 0.000000 1677250354.5034
CHLD 40 0.000000 1677250354.5034
CHLD 41 0.000000 1677250354.5034
CHLD 42 0.000000 1677250354.5034
CHLD 43 0.000000 1677250354.5035
CHLD 44 0.000000 1677250354.5035
CHLD 45 0.000000 1677250354.5035
CHLD 46 0.000000 1677250354.5035
CHLD 47 0.000000 1677250354.5035
CHLD 48 0.000000 1677250354.5035
CHLD 49 0.000000 1677250354.5035
CHLD 50 0.000000 1677250354.5035
CHLD 51 0.000000 1677250354.5036
CHLD 52 0.000000 1677250354.5036
CHLD 53 0.000000 1677250354.5036
CHLD 54 0.000000 1677250354.5036
CHLD 55 0.000000 1677250354.5036
MEM 4925.523438 1677250354.6198
CHLD 0 2978.093750 1677250354.6343
CHLD 1 280.136719 1677250354.6343
CHLD 2 277.695312 1677250354.6343
CHLD 3 0.000000 1677250354.6343
CHLD 4 0.000000 1677250354.6343
CHLD 5 0.000000 1677250354.6343
CHLD 6 0.000000 1677250354.6343
CHLD 7 0.000000 1677250354.6344
CHLD 8 0.000000 1677250354.6344
CHLD 9 0.000000 1677250354.6344
CHLD 10 0.000000 1677250354.6344
CHLD 11 0.000000 1677250354.6344
CHLD 12 0.000000 1677250354.6344
CHLD 13 0.000000 1677250354.6344
CHLD 14 0.000000 1677250354.6344
CHLD 15 0.000000 1677250354.6345
CHLD 16 0.000000 1677250354.6345
CHLD 17 283.894531 1677250354.6345
CHLD 18 285.140625 1677250354.6345
CHLD 19 0.000000 1677250354.6345
CHLD 20 280.136719 1677250354.6345
CHLD 21 277.054688 1677250354.6345
CHLD 22 0.000000 1677250354.6345
CHLD 23 0.000000 1677250354.6346
CHLD 24 0.000000 1677250354.6346
CHLD 25 0.000000 1677250354.6346
CHLD 26 0.000000 1677250354.6346
CHLD 27 0.000000 1677250354.6346
CHLD 28 0.000000 1677250354.6346
CHLD 29 0.000000 1677250354.6346
CHLD 30 0.000000 1677250354.6346
CHLD 31 0.000000 1677250354.6347
CHLD 32 0.000000 1677250354.6347
CHLD 33 0.000000 1677250354.6347
CHLD 34 0.000000 1677250354.6347
CHLD 35 0.000000 1677250354.6347
CHLD 36 0.000000 1677250354.6347
CHLD 37 0.000000 1677250354.6347
CHLD 38 0.000000 1677250354.6347
CHLD 39 0.000000 1677250354.6348
CHLD 40 0.000000 1677250354.6348
CHLD 41 0.000000 1677250354.6348
CHLD 42 0.000000 1677250354.6348
CHLD 43 0.000000 1677250354.6348
CHLD 44 0.000000 1677250354.6348
CHLD 45 0.000000 1677250354.6348
CHLD 46 0.000000 1677250354.6348
CHLD 47 0.000000 1677250354.6349
CHLD 48 0.000000 1677250354.6349
CHLD 49 0.000000 1677250354.6349
CHLD 50 0.000000 1677250354.6349
CHLD 51 0.000000 1677250354.6349
CHLD 52 0.000000 1677250354.6349
CHLD 53 0.000000 1677250354.6350
CHLD 54 0.000000 1677250354.6350
CHLD 55 0.000000 1677250354.6350
MEM 4925.523438 1677250354.7512
CHLD 0 2978.093750 1677250354.7658
CHLD 1 280.136719 1677250354.7658
CHLD 2 277.695312 1677250354.7658
CHLD 3 0.000000 1677250354.7659
CHLD 4 0.000000 1677250354.7659
CHLD 5 0.000000 1677250354.7659
CHLD 6 0.000000 1677250354.7659
CHLD 7 0.000000 1677250354.7659
CHLD 8 0.000000 1677250354.7659
CHLD 9 0.000000 1677250354.7659
CHLD 10 0.000000 1677250354.7660
CHLD 11 0.000000 1677250354.7660
CHLD 12 0.000000 1677250354.7660
CHLD 13 0.000000 1677250354.7660
CHLD 14 0.000000 1677250354.7660
CHLD 15 0.000000 1677250354.7660
CHLD 16 0.000000 1677250354.7660
CHLD 17 283.894531 1677250354.7660
CHLD 18 285.140625 1677250354.7661
CHLD 19 0.000000 1677250354.7661
CHLD 20 280.136719 1677250354.7661
CHLD 21 277.054688 1677250354.7661
CHLD 22 0.000000 1677250354.7661
CHLD 23 0.000000 1677250354.7661
CHLD 24 0.000000 1677250354.7661
CHLD 25 0.000000 1677250354.7661
CHLD 26 0.000000 1677250354.7662
CHLD 27 0.000000 1677250354.7662
CHLD 28 0.000000 1677250354.7662
CHLD 29 0.000000 1677250354.7662
CHLD 30 0.000000 1677250354.7662
CHLD 31 0.000000 1677250354.7662
CHLD 32 0.000000 1677250354.7662
CHLD 33 0.000000 1677250354.7663
CHLD 34 0.000000 1677250354.7663
CHLD 35 0.000000 1677250354.7663
CHLD 36 0.000000 1677250354.7663
CHLD 37 0.000000 1677250354.7663
CHLD 38 0.000000 1677250354.7663
CHLD 39 0.000000 1677250354.7663
CHLD 40 0.000000 1677250354.7663
CHLD 41 0.000000 1677250354.7664
CHLD 42 0.000000 1677250354.7664
CHLD 43 0.000000 1677250354.7664
CHLD 44 0.000000 1677250354.7664
CHLD 45 0.000000 1677250354.7664
CHLD 46 0.000000 1677250354.7664
CHLD 47 0.000000 1677250354.7664
CHLD 48 0.000000 1677250354.7664
CHLD 49 0.000000 1677250354.7665
CHLD 50 0.000000 1677250354.7665
CHLD 51 0.000000 1677250354.7665
CHLD 52 0.000000 1677250354.7665
CHLD 53 0.000000 1677250354.7665
CHLD 54 0.000000 1677250354.7665
CHLD 55 0.000000 1677250354.7665
MEM 4925.523438 1677250354.8826
CHLD 0 2978.093750 1677250354.8971
CHLD 1 280.136719 1677250354.8972
CHLD 2 277.695312 1677250354.8972
CHLD 3 0.000000 1677250354.8972
CHLD 4 0.000000 1677250354.8972
CHLD 5 0.000000 1677250354.8972
CHLD 6 0.000000 1677250354.8972
CHLD 7 0.000000 1677250354.8972
CHLD 8 0.000000 1677250354.8973
CHLD 9 0.000000 1677250354.8973
CHLD 10 0.000000 1677250354.8973
CHLD 11 0.000000 1677250354.8973
CHLD 12 0.000000 1677250354.8973
CHLD 13 0.000000 1677250354.8973
CHLD 14 0.000000 1677250354.8973
CHLD 15 0.000000 1677250354.8973
CHLD 16 0.000000 1677250354.8974
CHLD 17 283.894531 1677250354.8974
CHLD 18 285.140625 1677250354.8974
CHLD 19 0.000000 1677250354.8974
CHLD 20 280.136719 1677250354.8974
CHLD 21 277.054688 1677250354.8974
CHLD 22 0.000000 1677250354.8974
CHLD 23 0.000000 1677250354.8974
CHLD 24 0.000000 1677250354.8975
CHLD 25 0.000000 1677250354.8975
CHLD 26 0.000000 1677250354.8975
CHLD 27 0.000000 1677250354.8975
CHLD 28 0.000000 1677250354.8975
CHLD 29 0.000000 1677250354.8975
CHLD 30 0.000000 1677250354.8975
CHLD 31 0.000000 1677250354.8975
CHLD 32 0.000000 1677250354.8976
CHLD 33 0.000000 1677250354.8976
CHLD 34 0.000000 1677250354.8976
CHLD 35 0.000000 1677250354.8976
CHLD 36 0.000000 1677250354.8976
CHLD 37 0.000000 1677250354.8976
CHLD 38 0.000000 1677250354.8976
CHLD 39 0.000000 1677250354.8976
CHLD 40 0.000000 1677250354.8977
CHLD 41 0.000000 1677250354.8977
CHLD 42 0.000000 1677250354.8977
CHLD 43 0.000000 1677250354.8977
CHLD 44 0.000000 1677250354.8977
CHLD 45 0.000000 1677250354.8977
CHLD 46 0.000000 1677250354.8977
CHLD 47 0.000000 1677250354.8978
CHLD 48 0.000000 1677250354.8978
CHLD 49 0.000000 1677250354.8978
CHLD 50 0.000000 1677250354.8978
CHLD 51 0.000000 1677250354.8978
CHLD 52 0.000000 1677250354.8978
CHLD 53 0.000000 1677250354.8978
CHLD 54 0.000000 1677250354.8978
CHLD 55 0.000000 1677250354.8979
MEM 4925.523438 1677250355.0141
CHLD 0 2978.093750 1677250355.0287
CHLD 1 280.136719 1677250355.0287
CHLD 2 277.695312 1677250355.0287
CHLD 3 0.000000 1677250355.0287
CHLD 4 0.000000 1677250355.0288
CHLD 5 0.000000 1677250355.0288
CHLD 6 0.000000 1677250355.0288
CHLD 7 0.000000 1677250355.0288
CHLD 8 0.000000 1677250355.0288
CHLD 9 0.000000 1677250355.0288
CHLD 10 0.000000 1677250355.0288
CHLD 11 0.000000 1677250355.0288
CHLD 12 0.000000 1677250355.0289
CHLD 13 0.000000 1677250355.0289
CHLD 14 0.000000 1677250355.0289
CHLD 15 0.000000 1677250355.0289
CHLD 16 0.000000 1677250355.0289
CHLD 17 283.894531 1677250355.0289
CHLD 18 285.140625 1677250355.0290
CHLD 19 0.000000 1677250355.0290
CHLD 20 280.136719 1677250355.0290
CHLD 21 277.054688 1677250355.0290
CHLD 22 0.000000 1677250355.0290
CHLD 23 0.000000 1677250355.0290
CHLD 24 0.000000 1677250355.0290
CHLD 25 0.000000 1677250355.0291
CHLD 26 0.000000 1677250355.0291
CHLD 27 0.000000 1677250355.0291
CHLD 28 0.000000 1677250355.0291
CHLD 29 0.000000 1677250355.0291
CHLD 30 0.000000 1677250355.0291
CHLD 31 0.000000 1677250355.0291
CHLD 32 0.000000 1677250355.0292
CHLD 33 0.000000 1677250355.0292
CHLD 34 0.000000 1677250355.0292
CHLD 35 0.000000 1677250355.0292
CHLD 36 0.000000 1677250355.0292
CHLD 37 0.000000 1677250355.0292
CHLD 38 0.000000 1677250355.0292
CHLD 39 0.000000 1677250355.0292
CHLD 40 0.000000 1677250355.0293
CHLD 41 0.000000 1677250355.0293
CHLD 42 0.000000 1677250355.0293
CHLD 43 0.000000 1677250355.0293
CHLD 44 0.000000 1677250355.0293
CHLD 45 0.000000 1677250355.0293
CHLD 46 0.000000 1677250355.0293
CHLD 47 0.000000 1677250355.0294
CHLD 48 0.000000 1677250355.0294
CHLD 49 0.000000 1677250355.0294
CHLD 50 0.000000 1677250355.0294
CHLD 51 0.000000 1677250355.0294
CHLD 52 0.000000 1677250355.0294
CHLD 53 0.000000 1677250355.0294
CHLD 54 0.000000 1677250355.0294
CHLD 55 0.000000 1677250355.0295
MEM 4925.523438 1677250355.1456
CHLD 0 2978.093750 1677250355.1602
CHLD 1 280.136719 1677250355.1602
CHLD 2 277.695312 1677250355.1602
CHLD 3 0.000000 1677250355.1603
CHLD 4 0.000000 1677250355.1603
CHLD 5 0.000000 1677250355.1603
CHLD 6 0.000000 1677250355.1603
CHLD 7 0.000000 1677250355.1603
CHLD 8 0.000000 1677250355.1603
CHLD 9 0.000000 1677250355.1603
CHLD 10 0.000000 1677250355.1604
CHLD 11 0.000000 1677250355.1604
CHLD 12 0.000000 1677250355.1604
CHLD 13 0.000000 1677250355.1604
CHLD 14 0.000000 1677250355.1604
CHLD 15 0.000000 1677250355.1604
CHLD 16 0.000000 1677250355.1604
CHLD 17 283.894531 1677250355.1604
CHLD 18 285.140625 1677250355.1605
CHLD 19 0.000000 1677250355.1605
CHLD 20 280.136719 1677250355.1605
CHLD 21 277.054688 1677250355.1605
CHLD 22 0.000000 1677250355.1605
CHLD 23 0.000000 1677250355.1605
CHLD 24 0.000000 1677250355.1605
CHLD 25 0.000000 1677250355.1605
CHLD 26 0.000000 1677250355.1606
CHLD 27 0.000000 1677250355.1606
CHLD 28 0.000000 1677250355.1606
CHLD 29 0.000000 1677250355.1606
CHLD 30 0.000000 1677250355.1606
CHLD 31 0.000000 1677250355.1606
CHLD 32 0.000000 1677250355.1606
CHLD 33 0.000000 1677250355.1606
CHLD 34 0.000000 1677250355.1607
CHLD 35 0.000000 1677250355.1607
CHLD 36 0.000000 1677250355.1607
CHLD 37 0.000000 1677250355.1607
CHLD 38 0.000000 1677250355.1607
CHLD 39 0.000000 1677250355.1607
CHLD 40 0.000000 1677250355.1607
CHLD 41 0.000000 1677250355.1607
CHLD 42 0.000000 1677250355.1608
CHLD 43 0.000000 1677250355.1608
CHLD 44 0.000000 1677250355.1608
CHLD 45 0.000000 1677250355.1608
CHLD 46 0.000000 1677250355.1608
CHLD 47 0.000000 1677250355.1608
CHLD 48 0.000000 1677250355.1608
CHLD 49 0.000000 1677250355.1608
CHLD 50 0.000000 1677250355.1609
CHLD 51 0.000000 1677250355.1609
CHLD 52 0.000000 1677250355.1609
CHLD 53 0.000000 1677250355.1609
CHLD 54 0.000000 1677250355.1609
CHLD 55 0.000000 1677250355.1609
MEM 4925.523438 1677250355.2770
CHLD 0 2978.093750 1677250355.2914
CHLD 1 280.136719 1677250355.2914
CHLD 2 277.695312 1677250355.2915
CHLD 3 0.000000 1677250355.2915
CHLD 4 0.000000 1677250355.2915
CHLD 5 0.000000 1677250355.2915
CHLD 6 0.000000 1677250355.2915
CHLD 7 0.000000 1677250355.2915
CHLD 8 0.000000 1677250355.2915
CHLD 9 0.000000 1677250355.2916
CHLD 10 0.000000 1677250355.2916
CHLD 11 0.000000 1677250355.2916
CHLD 12 0.000000 1677250355.2916
CHLD 13 0.000000 1677250355.2916
CHLD 14 0.000000 1677250355.2916
CHLD 15 0.000000 1677250355.2916
CHLD 16 0.000000 1677250355.2916
CHLD 17 283.894531 1677250355.2917
CHLD 18 285.140625 1677250355.2917
CHLD 19 0.000000 1677250355.2917
CHLD 20 280.136719 1677250355.2917
CHLD 21 277.054688 1677250355.2917
CHLD 22 0.000000 1677250355.2917
CHLD 23 0.000000 1677250355.2917
CHLD 24 0.000000 1677250355.2917
CHLD 25 0.000000 1677250355.2918
CHLD 26 0.000000 1677250355.2918
CHLD 27 0.000000 1677250355.2918
CHLD 28 0.000000 1677250355.2918
CHLD 29 0.000000 1677250355.2918
CHLD 30 0.000000 1677250355.2918
CHLD 31 0.000000 1677250355.2918
CHLD 32 0.000000 1677250355.2918
CHLD 33 0.000000 1677250355.2919
CHLD 34 0.000000 1677250355.2919
CHLD 35 0.000000 1677250355.2919
CHLD 36 0.000000 1677250355.2919
CHLD 37 0.000000 1677250355.2919
CHLD 38 0.000000 1677250355.2920
CHLD 39 0.000000 1677250355.2920
CHLD 40 0.000000 1677250355.2920
CHLD 41 0.000000 1677250355.2920
CHLD 42 0.000000 1677250355.2920
CHLD 43 0.000000 1677250355.2920
CHLD 44 0.000000 1677250355.2921
CHLD 45 0.000000 1677250355.2921
CHLD 46 0.000000 1677250355.2921
CHLD 47 0.000000 1677250355.2921
CHLD 48 0.000000 1677250355.2921
CHLD 49 0.000000 1677250355.2921
CHLD 50 0.000000 1677250355.2921
CHLD 51 0.000000 1677250355.2921
CHLD 52 0.000000 1677250355.2922
CHLD 53 0.000000 1677250355.2922
CHLD 54 0.000000 1677250355.2922
CHLD 55 0.000000 1677250355.2922
MEM 4925.523438 1677250355.4083
CHLD 0 2978.093750 1677250355.4227
CHLD 1 280.136719 1677250355.4227
CHLD 2 277.695312 1677250355.4227
CHLD 3 0.000000 1677250355.4227
CHLD 4 0.000000 1677250355.4228
CHLD 5 0.000000 1677250355.4228
CHLD 6 0.000000 1677250355.4228
CHLD 7 0.000000 1677250355.4228
CHLD 8 0.000000 1677250355.4228
CHLD 9 0.000000 1677250355.4228
CHLD 10 0.000000 1677250355.4228
CHLD 11 0.000000 1677250355.4229
CHLD 12 0.000000 1677250355.4229
CHLD 13 0.000000 1677250355.4229
CHLD 14 0.000000 1677250355.4229
CHLD 15 0.000000 1677250355.4229
CHLD 16 0.000000 1677250355.4229
CHLD 17 283.894531 1677250355.4229
CHLD 18 285.140625 1677250355.4230
CHLD 19 0.000000 1677250355.4230
CHLD 20 280.136719 1677250355.4230
CHLD 21 277.054688 1677250355.4230
CHLD 22 0.000000 1677250355.4230
CHLD 23 0.000000 1677250355.4230
CHLD 24 0.000000 1677250355.4230
CHLD 25 0.000000 1677250355.4230
CHLD 26 0.000000 1677250355.4231
CHLD 27 0.000000 1677250355.4231
CHLD 28 0.000000 1677250355.4231
CHLD 29 0.000000 1677250355.4231
CHLD 30 0.000000 1677250355.4231
CHLD 31 0.000000 1677250355.4231
CHLD 32 0.000000 1677250355.4231
CHLD 33 0.000000 1677250355.4232
CHLD 34 0.000000 1677250355.4232
CHLD 35 0.000000 1677250355.4232
CHLD 36 0.000000 1677250355.4232
CHLD 37 0.000000 1677250355.4232
CHLD 38 0.000000 1677250355.4232
CHLD 39 0.000000 1677250355.4232
CHLD 40 0.000000 1677250355.4232
CHLD 41 0.000000 1677250355.4233
CHLD 42 0.000000 1677250355.4233
CHLD 43 0.000000 1677250355.4233
CHLD 44 0.000000 1677250355.4233
CHLD 45 0.000000 1677250355.4233
CHLD 46 0.000000 1677250355.4233
CHLD 47 0.000000 1677250355.4233
CHLD 48 0.000000 1677250355.4233
CHLD 49 0.000000 1677250355.4234
CHLD 50 0.000000 1677250355.4234
CHLD 51 0.000000 1677250355.4234
CHLD 52 0.000000 1677250355.4234
CHLD 53 0.000000 1677250355.4234
CHLD 54 0.000000 1677250355.4234
CHLD 55 0.000000 1677250355.4234
MEM 4925.523438 1677250355.5395
CHLD 0 2978.093750 1677250355.5540
CHLD 1 280.136719 1677250355.5540
CHLD 2 277.695312 1677250355.5540
CHLD 3 0.000000 1677250355.5540
CHLD 4 0.000000 1677250355.5540
CHLD 5 0.000000 1677250355.5541
CHLD 6 0.000000 1677250355.5541
CHLD 7 0.000000 1677250355.5541
CHLD 8 0.000000 1677250355.5541
CHLD 9 0.000000 1677250355.5541
CHLD 10 0.000000 1677250355.5541
CHLD 11 0.000000 1677250355.5541
CHLD 12 0.000000 1677250355.5541
CHLD 13 0.000000 1677250355.5542
CHLD 14 0.000000 1677250355.5542
CHLD 15 0.000000 1677250355.5542
CHLD 16 0.000000 1677250355.5542
CHLD 17 283.894531 1677250355.5542
CHLD 18 285.140625 1677250355.5542
CHLD 19 0.000000 1677250355.5542
CHLD 20 280.136719 1677250355.5542
CHLD 21 277.054688 1677250355.5543
CHLD 22 0.000000 1677250355.5543
CHLD 23 0.000000 1677250355.5543
CHLD 24 0.000000 1677250355.5543
CHLD 25 0.000000 1677250355.5543
CHLD 26 0.000000 1677250355.5543
CHLD 27 0.000000 1677250355.5543
CHLD 28 0.000000 1677250355.5544
