CMDLINE python realtime_parallel_pool.py --time 221790745 --codedir /users/mfeldman/scripts/ELDES_MESO/ --outdir /scratch/mfeldman/realtime/ --dvdir /scratch/mfeldman/realtime/ --lomdir /scratch/mfeldman/realtime/
CHLD 8 388.500000 1677595199.3900
CHLD 9 377.933594 1677595199.3900
CHLD 10 427.488281 1677595199.3900
MEM 9292.203125 1677595199.5011
CHLD 0 249.019531 1677595199.5114
CHLD 1 436.339844 1677595199.5115
CHLD 2 321.578125 1677595199.5115
CHLD 3 390.558594 1677595199.5115
CHLD 4 351.160156 1677595199.5115
CHLD 5 384.652344 1677595199.5115
CHLD 6 416.757812 1677595199.5115
CHLD 7 290.664062 1677595199.5115
CHLD 8 388.500000 1677595199.5116
CHLD 9 377.933594 1677595199.5116
CHLD 10 427.488281 1677595199.5116
MEM 9292.203125 1677595199.6220
CHLD 0 249.019531 1677595199.6320
CHLD 1 436.339844 1677595199.6320
CHLD 2 321.578125 1677595199.6320
CHLD 3 390.558594 1677595199.6320
CHLD 4 351.160156 1677595199.6320
CHLD 5 384.652344 1677595199.6320
CHLD 6 416.757812 1677595199.6321
CHLD 7 290.664062 1677595199.6321
CHLD 8 388.500000 1677595199.6321
CHLD 9 377.933594 1677595199.6321
CHLD 10 427.488281 1677595199.6321
MEM 9292.203125 1677595199.7426
CHLD 0 249.019531 1677595199.7528
CHLD 1 436.339844 1677595199.7529
CHLD 2 321.578125 1677595199.7529
CHLD 3 390.558594 1677595199.7529
CHLD 4 351.160156 1677595199.7529
CHLD 5 384.652344 1677595199.7529
CHLD 6 416.757812 1677595199.7529
CHLD 7 290.664062 1677595199.7530
CHLD 8 388.500000 1677595199.7530
CHLD 9 377.933594 1677595199.7530
CHLD 10 427.488281 1677595199.7530
MEM 9292.203125 1677595199.8657
CHLD 0 249.019531 1677595199.8766
CHLD 1 436.339844 1677595199.8766
CHLD 2 321.578125 1677595199.8766
CHLD 3 390.558594 1677595199.8766
CHLD 4 351.160156 1677595199.8766
CHLD 5 384.652344 1677595199.8766
CHLD 6 416.757812 1677595199.8766
CHLD 7 290.664062 1677595199.8767
CHLD 8 388.500000 1677595199.8767
CHLD 9 377.933594 1677595199.8767
CHLD 10 427.488281 1677595199.8767
MEM 9314.980469 1677595199.9882
CHLD 0 249.019531 1677595199.9991
CHLD 1 436.339844 1677595199.9991
CHLD 2 321.578125 1677595199.9991
CHLD 3 390.558594 1677595199.9991
CHLD 4 351.160156 1677595199.9992
CHLD 5 384.652344 1677595199.9992
CHLD 6 459.617188 1677595199.9992
CHLD 7 290.664062 1677595199.9992
CHLD 8 388.500000 1677595199.9992
CHLD 9 377.933594 1677595199.9992
CHLD 10 427.488281 1677595199.9992
MEM 9549.355469 1677595200.1120
CHLD 0 249.019531 1677595200.1231
CHLD 1 436.339844 1677595200.1231
CHLD 2 321.578125 1677595200.1231
CHLD 3 390.558594 1677595200.1231
CHLD 4 351.160156 1677595200.1232
CHLD 5 384.652344 1677595200.1232
CHLD 6 698.531250 1677595200.1232
CHLD 7 290.664062 1677595200.1232
CHLD 8 388.500000 1677595200.1232
CHLD 9 377.933594 1677595200.1232
CHLD 10 427.488281 1677595200.1233
MEM 9563.351562 1677595200.2360
CHLD 0 249.019531 1677595200.2479
CHLD 1 436.339844 1677595200.2479
CHLD 2 321.578125 1677595200.2479
CHLD 3 390.558594 1677595200.2480
CHLD 4 351.160156 1677595200.2480
CHLD 5 384.652344 1677595200.2480
CHLD 6 592.117188 1677595200.2480
CHLD 7 290.664062 1677595200.2480
CHLD 8 388.500000 1677595200.2480
CHLD 9 377.933594 1677595200.2481
CHLD 10 427.488281 1677595200.2481
MEM 9591.187500 1677595200.3609
CHLD 0 249.019531 1677595200.3720
CHLD 1 436.339844 1677595200.3720
CHLD 2 321.578125 1677595200.3720
CHLD 3 390.558594 1677595200.3720
CHLD 4 351.160156 1677595200.3721
CHLD 5 384.652344 1677595200.3721
CHLD 6 367.960938 1677595200.3721
CHLD 7 290.664062 1677595200.3721
CHLD 8 388.500000 1677595200.3721
CHLD 9 377.933594 1677595200.3721
CHLD 10 427.488281 1677595200.3721
MEM 9417.382812 1677595200.4846
CHLD 0 249.019531 1677595200.4952
CHLD 1 436.339844 1677595200.4952
CHLD 2 321.578125 1677595200.4952
CHLD 3 390.558594 1677595200.4953
CHLD 4 351.160156 1677595200.4953
CHLD 5 384.652344 1677595200.4953
CHLD 6 367.960938 1677595200.4953
CHLD 7 290.664062 1677595200.4953
CHLD 8 388.500000 1677595200.4953
CHLD 9 377.933594 1677595200.4953
CHLD 10 427.488281 1677595200.4954
MEM 9417.382812 1677595200.6061
CHLD 0 249.019531 1677595200.6164
CHLD 1 436.339844 1677595200.6164
CHLD 2 321.578125 1677595200.6164
CHLD 3 390.558594 1677595200.6164
CHLD 4 351.160156 1677595200.6164
CHLD 5 384.652344 1677595200.6164
CHLD 6 367.960938 1677595200.6165
CHLD 7 290.664062 1677595200.6165
CHLD 8 388.500000 1677595200.6165
CHLD 9 377.933594 1677595200.6165
CHLD 10 427.488281 1677595200.6165
MEM 9417.382812 1677595200.7274
CHLD 0 249.019531 1677595200.7376
CHLD 1 436.339844 1677595200.7376
CHLD 2 321.578125 1677595200.7377
CHLD 3 390.558594 1677595200.7377
CHLD 4 351.160156 1677595200.7377
CHLD 5 384.652344 1677595200.7377
CHLD 6 367.960938 1677595200.7377
CHLD 7 290.664062 1677595200.7377
CHLD 8 388.500000 1677595200.7378
CHLD 9 377.933594 1677595200.7378
CHLD 10 427.488281 1677595200.7378
MEM 9417.382812 1677595200.8483
CHLD 0 249.019531 1677595200.8583
CHLD 1 436.339844 1677595200.8583
CHLD 2 321.578125 1677595200.8583
CHLD 3 390.558594 1677595200.8583
CHLD 4 351.160156 1677595200.8583
CHLD 5 384.652344 1677595200.8583
CHLD 6 367.960938 1677595200.8584
CHLD 7 290.664062 1677595200.8584
CHLD 8 388.500000 1677595200.8584
CHLD 9 377.933594 1677595200.8584
CHLD 10 427.488281 1677595200.8584
MEM 9417.382812 1677595200.9695
CHLD 0 249.019531 1677595200.9801
CHLD 1 437.886719 1677595200.9801
CHLD 2 321.578125 1677595200.9802
CHLD 3 390.558594 1677595200.9802
CHLD 4 351.160156 1677595200.9802
CHLD 5 384.652344 1677595200.9802
CHLD 6 367.960938 1677595200.9802
CHLD 7 290.664062 1677595200.9802
CHLD 8 388.500000 1677595200.9802
CHLD 9 377.933594 1677595200.9803
CHLD 10 427.488281 1677595200.9803
MEM 9635.003906 1677595201.0930
CHLD 0 249.019531 1677595201.1042
CHLD 1 678.199219 1677595201.1042
CHLD 2 321.578125 1677595201.1042
CHLD 3 390.558594 1677595201.1042
CHLD 4 351.160156 1677595201.1042
CHLD 5 384.652344 1677595201.1042
CHLD 6 367.960938 1677595201.1043
CHLD 7 290.664062 1677595201.1043
CHLD 8 388.500000 1677595201.1043
CHLD 9 377.933594 1677595201.1043
CHLD 10 427.488281 1677595201.1043
MEM 9669.757812 1677595201.2170
CHLD 0 249.019531 1677595201.2287
CHLD 1 613.699219 1677595201.2287
CHLD 2 321.578125 1677595201.2287
CHLD 3 390.558594 1677595201.2288
CHLD 4 351.160156 1677595201.2288
CHLD 5 384.652344 1677595201.2288
CHLD 6 367.960938 1677595201.2288
CHLD 7 290.664062 1677595201.2288
CHLD 8 388.500000 1677595201.2288
CHLD 9 377.933594 1677595201.2288
CHLD 10 427.488281 1677595201.2289
MEM 9568.929688 1677595201.3417
CHLD 0 249.019531 1677595201.3528
CHLD 1 261.054688 1677595201.3528
CHLD 2 321.578125 1677595201.3529
CHLD 3 390.558594 1677595201.3529
CHLD 4 351.160156 1677595201.3529
CHLD 5 384.652344 1677595201.3529
CHLD 6 367.960938 1677595201.3529
CHLD 7 290.664062 1677595201.3529
CHLD 8 407.003906 1677595201.3529
CHLD 9 377.933594 1677595201.3530
CHLD 10 427.488281 1677595201.3530
MEM 9437.527344 1677595201.4651
CHLD 0 249.019531 1677595201.4760
CHLD 1 261.054688 1677595201.4761
CHLD 2 321.578125 1677595201.4761
CHLD 3 390.558594 1677595201.4761
CHLD 4 351.160156 1677595201.4761
CHLD 5 384.652344 1677595201.4761
CHLD 6 367.960938 1677595201.4761
CHLD 7 290.664062 1677595201.4761
CHLD 8 407.429688 1677595201.4762
CHLD 9 377.933594 1677595201.4762
CHLD 10 427.488281 1677595201.4762
MEM 9437.527344 1677595201.5872
CHLD 0 249.019531 1677595201.5976
CHLD 1 261.054688 1677595201.5977
CHLD 2 321.578125 1677595201.5977
CHLD 3 390.558594 1677595201.5977
CHLD 4 351.160156 1677595201.5977
CHLD 5 384.652344 1677595201.5977
CHLD 6 367.960938 1677595201.5977
CHLD 7 290.664062 1677595201.5977
CHLD 8 407.429688 1677595201.5978
CHLD 9 377.933594 1677595201.5978
CHLD 10 427.488281 1677595201.5978
MEM 9443.703125 1677595201.7101
CHLD 0 249.019531 1677595201.7204
CHLD 1 261.054688 1677595201.7205
CHLD 2 321.578125 1677595201.7205
CHLD 3 390.558594 1677595201.7205
CHLD 4 351.160156 1677595201.7205
CHLD 5 384.652344 1677595201.7205
CHLD 6 367.960938 1677595201.7205
CHLD 7 290.664062 1677595201.7205
CHLD 8 413.605469 1677595201.7206
CHLD 9 377.933594 1677595201.7206
CHLD 10 427.488281 1677595201.7206
MEM 9446.687500 1677595201.8313
CHLD 0 249.019531 1677595201.8415
CHLD 1 261.054688 1677595201.8415
CHLD 2 321.578125 1677595201.8416
CHLD 3 390.558594 1677595201.8416
CHLD 4 351.160156 1677595201.8416
CHLD 5 384.652344 1677595201.8416
CHLD 6 367.960938 1677595201.8416
CHLD 7 290.664062 1677595201.8416
CHLD 8 416.589844 1677595201.8416
CHLD 9 377.933594 1677595201.8417
CHLD 10 427.488281 1677595201.8417
MEM 9446.687500 1677595201.9526
CHLD 0 249.019531 1677595201.9627
CHLD 1 261.054688 1677595201.9628
CHLD 2 321.578125 1677595201.9628
CHLD 3 390.558594 1677595201.9628
CHLD 4 351.160156 1677595201.9628
CHLD 5 384.652344 1677595201.9628
CHLD 6 367.960938 1677595201.9628
CHLD 7 290.664062 1677595201.9628
CHLD 8 416.589844 1677595201.9629
CHLD 9 377.933594 1677595201.9629
CHLD 10 427.488281 1677595201.9629
MEM 9446.687500 1677595202.0735
CHLD 0 249.019531 1677595202.0835
CHLD 1 261.054688 1677595202.0836
CHLD 2 321.578125 1677595202.0836
CHLD 3 390.558594 1677595202.0836
CHLD 4 351.160156 1677595202.0836
CHLD 5 384.652344 1677595202.0836
CHLD 6 367.960938 1677595202.0836
CHLD 7 290.664062 1677595202.0836
CHLD 8 416.589844 1677595202.0837
CHLD 9 377.933594 1677595202.0837
CHLD 10 427.488281 1677595202.0837
MEM 9448.925781 1677595202.1945
CHLD 0 249.019531 1677595202.2047
CHLD 1 261.054688 1677595202.2047
CHLD 2 321.578125 1677595202.2047
CHLD 3 390.558594 1677595202.2047
CHLD 4 351.160156 1677595202.2047
CHLD 5 384.652344 1677595202.2047
CHLD 6 367.960938 1677595202.2048
CHLD 7 290.664062 1677595202.2048
CHLD 8 418.828125 1677595202.2048
CHLD 9 377.933594 1677595202.2048
CHLD 10 427.488281 1677595202.2048
MEM 9448.925781 1677595202.3155
CHLD 0 249.019531 1677595202.3256
CHLD 1 261.054688 1677595202.3256
CHLD 2 321.578125 1677595202.3256
CHLD 3 390.558594 1677595202.3256
CHLD 4 351.160156 1677595202.3256
CHLD 5 384.652344 1677595202.3257
CHLD 6 367.960938 1677595202.3257
CHLD 7 290.664062 1677595202.3257
CHLD 8 418.828125 1677595202.3257
CHLD 9 377.933594 1677595202.3257
CHLD 10 427.488281 1677595202.3257
MEM 9448.925781 1677595202.4362
CHLD 0 249.019531 1677595202.4461
CHLD 1 261.054688 1677595202.4461
CHLD 2 321.578125 1677595202.4462
CHLD 3 390.558594 1677595202.4462
CHLD 4 351.160156 1677595202.4462
CHLD 5 384.652344 1677595202.4462
CHLD 6 367.960938 1677595202.4462
CHLD 7 290.664062 1677595202.4462
CHLD 8 418.828125 1677595202.4462
CHLD 9 377.933594 1677595202.4463
CHLD 10 427.488281 1677595202.4463
MEM 9450.925781 1677595202.5579
CHLD 0 249.019531 1677595202.5684
CHLD 1 261.054688 1677595202.5684
CHLD 2 321.578125 1677595202.5684
CHLD 3 390.558594 1677595202.5684
CHLD 4 351.160156 1677595202.5684
CHLD 5 384.652344 1677595202.5684
CHLD 6 367.960938 1677595202.5685
CHLD 7 290.664062 1677595202.5685
CHLD 8 420.828125 1677595202.5685
CHLD 9 377.933594 1677595202.5685
CHLD 10 427.488281 1677595202.5685
MEM 9450.925781 1677595202.6794
CHLD 0 249.019531 1677595202.6897
CHLD 1 261.054688 1677595202.6897
CHLD 2 321.578125 1677595202.6897
CHLD 3 390.558594 1677595202.6897
CHLD 4 351.160156 1677595202.6897
CHLD 5 384.652344 1677595202.6898
CHLD 6 367.960938 1677595202.6898
CHLD 7 290.664062 1677595202.6898
CHLD 8 420.828125 1677595202.6898
CHLD 9 377.933594 1677595202.6898
CHLD 10 427.488281 1677595202.6898
MEM 9450.925781 1677595202.8004
CHLD 0 249.019531 1677595202.8106
CHLD 1 261.054688 1677595202.8106
CHLD 2 321.578125 1677595202.8106
CHLD 3 390.558594 1677595202.8106
CHLD 4 351.160156 1677595202.8106
CHLD 5 384.652344 1677595202.8107
CHLD 6 367.960938 1677595202.8107
CHLD 7 290.664062 1677595202.8107
CHLD 8 420.828125 1677595202.8107
CHLD 9 377.933594 1677595202.8107
CHLD 10 427.488281 1677595202.8107
MEM 9450.925781 1677595202.9217
CHLD 0 249.019531 1677595202.9319
CHLD 1 261.054688 1677595202.9319
CHLD 2 321.578125 1677595202.9320
CHLD 3 390.558594 1677595202.9320
CHLD 4 351.160156 1677595202.9320
CHLD 5 384.652344 1677595202.9320
CHLD 6 367.960938 1677595202.9320
CHLD 7 290.664062 1677595202.9320
CHLD 8 420.828125 1677595202.9320
CHLD 9 377.933594 1677595202.9321
CHLD 10 427.488281 1677595202.9321
MEM 9450.925781 1677595203.0428
CHLD 0 249.019531 1677595203.0530
CHLD 1 261.054688 1677595203.0530
CHLD 2 321.578125 1677595203.0530
CHLD 3 390.558594 1677595203.0530
CHLD 4 351.160156 1677595203.0531
CHLD 5 384.652344 1677595203.0531
CHLD 6 367.960938 1677595203.0531
CHLD 7 290.664062 1677595203.0531
CHLD 8 420.828125 1677595203.0531
CHLD 9 377.933594 1677595203.0531
CHLD 10 427.488281 1677595203.0531
MEM 9450.925781 1677595203.1639
CHLD 0 249.019531 1677595203.1739
CHLD 1 261.054688 1677595203.1739
CHLD 2 321.578125 1677595203.1740
CHLD 3 390.558594 1677595203.1740
CHLD 4 351.160156 1677595203.1740
CHLD 5 384.652344 1677595203.1740
CHLD 6 367.960938 1677595203.1740
CHLD 7 290.664062 1677595203.1740
CHLD 8 420.828125 1677595203.1740
CHLD 9 377.933594 1677595203.1741
CHLD 10 427.488281 1677595203.1741
MEM 9450.949219 1677595203.2850
CHLD 0 249.019531 1677595203.2952
CHLD 1 261.054688 1677595203.2952
CHLD 2 321.578125 1677595203.2952
CHLD 3 390.558594 1677595203.2952
CHLD 4 351.160156 1677595203.2952
CHLD 5 384.652344 1677595203.2952
CHLD 6 367.960938 1677595203.2953
CHLD 7 290.664062 1677595203.2953
CHLD 8 420.851562 1677595203.2953
CHLD 9 377.933594 1677595203.2953
CHLD 10 427.488281 1677595203.2953
MEM 9450.949219 1677595203.4057
CHLD 0 249.019531 1677595203.4157
CHLD 1 261.054688 1677595203.4157
CHLD 2 321.578125 1677595203.4157
CHLD 3 390.558594 1677595203.4158
CHLD 4 351.160156 1677595203.4158
CHLD 5 384.652344 1677595203.4158
CHLD 6 367.960938 1677595203.4158
CHLD 7 290.664062 1677595203.4158
CHLD 8 420.851562 1677595203.4158
CHLD 9 377.933594 1677595203.4158
CHLD 10 427.488281 1677595203.4158
MEM 9450.949219 1677595203.5267
CHLD 0 249.019531 1677595203.5370
CHLD 1 261.054688 1677595203.5370
CHLD 2 321.578125 1677595203.5370
CHLD 3 390.558594 1677595203.5370
CHLD 4 351.160156 1677595203.5370
CHLD 5 384.652344 1677595203.5371
CHLD 6 367.960938 1677595203.5371
CHLD 7 290.664062 1677595203.5371
CHLD 8 420.851562 1677595203.5371
CHLD 9 377.933594 1677595203.5371
CHLD 10 427.488281 1677595203.5371
MEM 9450.949219 1677595203.6479
CHLD 0 249.019531 1677595203.6582
CHLD 1 261.054688 1677595203.6582
CHLD 2 321.578125 1677595203.6582
CHLD 3 390.558594 1677595203.6582
CHLD 4 351.160156 1677595203.6582
CHLD 5 384.652344 1677595203.6582
CHLD 6 367.960938 1677595203.6582
CHLD 7 290.664062 1677595203.6583
CHLD 8 420.851562 1677595203.6583
CHLD 9 377.933594 1677595203.6583
CHLD 10 427.488281 1677595203.6583
MEM 9450.949219 1677595203.7691
CHLD 0 249.019531 1677595203.7794
CHLD 1 261.054688 1677595203.7794
CHLD 2 321.578125 1677595203.7794
CHLD 3 390.558594 1677595203.7794
CHLD 4 351.160156 1677595203.7795
CHLD 5 384.652344 1677595203.7795
CHLD 6 367.960938 1677595203.7795
CHLD 7 290.664062 1677595203.7795
CHLD 8 420.851562 1677595203.7795
CHLD 9 377.933594 1677595203.7795
CHLD 10 427.488281 1677595203.7795
MEM 9450.949219 1677595203.8904
CHLD 0 249.019531 1677595203.9006
CHLD 1 261.054688 1677595203.9006
CHLD 2 321.578125 1677595203.9006
CHLD 3 390.558594 1677595203.9006
CHLD 4 351.160156 1677595203.9006
CHLD 5 384.652344 1677595203.9006
CHLD 6 367.960938 1677595203.9007
CHLD 7 290.664062 1677595203.9007
CHLD 8 420.851562 1677595203.9007
CHLD 9 377.933594 1677595203.9007
CHLD 10 427.488281 1677595203.9007
MEM 9450.949219 1677595204.0118
CHLD 0 249.019531 1677595204.0221
CHLD 1 261.054688 1677595204.0221
CHLD 2 321.578125 1677595204.0221
CHLD 3 390.558594 1677595204.0221
CHLD 4 351.160156 1677595204.0221
CHLD 5 384.652344 1677595204.0222
CHLD 6 367.960938 1677595204.0222
CHLD 7 290.664062 1677595204.0222
CHLD 8 420.851562 1677595204.0222
CHLD 9 377.933594 1677595204.0222
CHLD 10 427.488281 1677595204.0222
MEM 9450.949219 1677595204.1330
CHLD 0 249.019531 1677595204.1432
CHLD 1 261.054688 1677595204.1432
CHLD 2 321.578125 1677595204.1432
CHLD 3 390.558594 1677595204.1432
CHLD 4 351.160156 1677595204.1432
CHLD 5 384.652344 1677595204.1432
CHLD 6 367.960938 1677595204.1432
CHLD 7 290.664062 1677595204.1433
CHLD 8 420.851562 1677595204.1433
CHLD 9 377.933594 1677595204.1433
CHLD 10 427.488281 1677595204.1433
MEM 9450.949219 1677595204.2538
CHLD 0 249.019531 1677595204.2640
CHLD 1 261.054688 1677595204.2640
CHLD 2 321.578125 1677595204.2640
CHLD 3 390.558594 1677595204.2640
CHLD 4 351.160156 1677595204.2640
CHLD 5 384.652344 1677595204.2641
CHLD 6 367.960938 1677595204.2641
CHLD 7 290.664062 1677595204.2641
CHLD 8 420.851562 1677595204.2641
CHLD 9 377.933594 1677595204.2641
CHLD 10 427.488281 1677595204.2641
MEM 9450.949219 1677595204.3748
CHLD 0 249.019531 1677595204.3849
CHLD 1 261.054688 1677595204.3849
CHLD 2 321.578125 1677595204.3849
CHLD 3 390.558594 1677595204.3849
CHLD 4 351.160156 1677595204.3849
CHLD 5 384.652344 1677595204.3849
CHLD 6 367.960938 1677595204.3850
CHLD 7 290.664062 1677595204.3850
CHLD 8 420.851562 1677595204.3850
CHLD 9 377.933594 1677595204.3850
CHLD 10 427.488281 1677595204.3850
MEM 9450.949219 1677595204.4956
CHLD 0 249.019531 1677595204.5059
CHLD 1 261.054688 1677595204.5059
CHLD 2 321.578125 1677595204.5059
CHLD 3 390.558594 1677595204.5060
CHLD 4 351.160156 1677595204.5060
CHLD 5 384.652344 1677595204.5060
CHLD 6 367.960938 1677595204.5060
CHLD 7 290.664062 1677595204.5060
CHLD 8 420.851562 1677595204.5060
CHLD 9 377.933594 1677595204.5061
CHLD 10 427.488281 1677595204.5061
MEM 9450.949219 1677595204.6184
CHLD 0 249.019531 1677595204.6289
CHLD 1 261.054688 1677595204.6289
CHLD 2 321.578125 1677595204.6289
CHLD 3 390.558594 1677595204.6289
CHLD 4 351.160156 1677595204.6289
CHLD 5 384.652344 1677595204.6290
CHLD 6 367.960938 1677595204.6290
CHLD 7 290.664062 1677595204.6290
CHLD 8 420.851562 1677595204.6290
CHLD 9 377.933594 1677595204.6290
CHLD 10 427.488281 1677595204.6290
MEM 9450.949219 1677595204.7399
CHLD 0 249.019531 1677595204.7501
CHLD 1 261.054688 1677595204.7501
CHLD 2 321.578125 1677595204.7501
CHLD 3 390.558594 1677595204.7501
CHLD 4 351.160156 1677595204.7501
CHLD 5 384.652344 1677595204.7501
CHLD 6 367.960938 1677595204.7501
CHLD 7 290.664062 1677595204.7502
CHLD 8 420.851562 1677595204.7502
CHLD 9 377.933594 1677595204.7502
CHLD 10 427.488281 1677595204.7502
MEM 9450.949219 1677595204.8608
CHLD 0 249.019531 1677595204.8708
CHLD 1 261.054688 1677595204.8708
CHLD 2 321.578125 1677595204.8709
CHLD 3 390.558594 1677595204.8709
CHLD 4 351.160156 1677595204.8709
CHLD 5 384.652344 1677595204.8709
CHLD 6 367.960938 1677595204.8709
CHLD 7 290.664062 1677595204.8709
CHLD 8 420.851562 1677595204.8709
CHLD 9 377.933594 1677595204.8710
CHLD 10 427.488281 1677595204.8710
MEM 9450.949219 1677595204.9816
CHLD 0 249.019531 1677595204.9915
CHLD 1 261.054688 1677595204.9915
CHLD 2 321.578125 1677595204.9915
CHLD 3 390.558594 1677595204.9915
CHLD 4 351.160156 1677595204.9915
CHLD 5 384.652344 1677595204.9915
CHLD 6 367.960938 1677595204.9916
CHLD 7 290.664062 1677595204.9916
CHLD 8 420.851562 1677595204.9916
CHLD 9 377.933594 1677595204.9916
CHLD 10 427.488281 1677595204.9916
MEM 9450.949219 1677595205.1020
CHLD 0 249.019531 1677595205.1118
CHLD 1 261.054688 1677595205.1118
CHLD 2 321.578125 1677595205.1118
CHLD 3 390.558594 1677595205.1118
CHLD 4 351.160156 1677595205.1118
CHLD 5 384.652344 1677595205.1118
CHLD 6 367.960938 1677595205.1119
CHLD 7 290.664062 1677595205.1119
CHLD 8 420.851562 1677595205.1119
CHLD 9 377.933594 1677595205.1119
CHLD 10 427.488281 1677595205.1119
MEM 9450.949219 1677595205.2224
CHLD 0 249.019531 1677595205.2322
CHLD 1 261.054688 1677595205.2322
CHLD 2 321.578125 1677595205.2322
CHLD 3 390.558594 1677595205.2322
CHLD 4 351.160156 1677595205.2322
CHLD 5 384.652344 1677595205.2322
CHLD 6 367.960938 1677595205.2323
CHLD 7 290.664062 1677595205.2323
CHLD 8 420.851562 1677595205.2323
CHLD 9 377.933594 1677595205.2323
CHLD 10 427.488281 1677595205.2323
MEM 9450.949219 1677595205.3429
CHLD 0 249.019531 1677595205.3528
CHLD 1 261.054688 1677595205.3529
CHLD 2 321.578125 1677595205.3529
CHLD 3 390.558594 1677595205.3529
CHLD 4 351.160156 1677595205.3529
CHLD 5 384.652344 1677595205.3529
CHLD 6 367.960938 1677595205.3530
CHLD 7 290.664062 1677595205.3530
CHLD 8 420.851562 1677595205.3530
CHLD 9 377.933594 1677595205.3530
CHLD 10 427.488281 1677595205.3530
MEM 9450.949219 1677595205.4638
CHLD 0 249.019531 1677595205.4739
CHLD 1 261.054688 1677595205.4739
CHLD 2 321.578125 1677595205.4739
CHLD 3 390.558594 1677595205.4740
CHLD 4 351.160156 1677595205.4740
CHLD 5 384.652344 1677595205.4740
CHLD 6 367.960938 1677595205.4740
CHLD 7 290.664062 1677595205.4740
CHLD 8 420.851562 1677595205.4740
CHLD 9 377.933594 1677595205.4740
CHLD 10 427.488281 1677595205.4741
MEM 9450.949219 1677595205.5846
CHLD 0 249.019531 1677595205.5946
CHLD 1 261.054688 1677595205.5946
CHLD 2 321.578125 1677595205.5947
CHLD 3 390.558594 1677595205.5947
CHLD 4 351.160156 1677595205.5947
CHLD 5 384.652344 1677595205.5947
CHLD 6 367.960938 1677595205.5947
CHLD 7 290.664062 1677595205.5947
CHLD 8 420.851562 1677595205.5947
CHLD 9 377.933594 1677595205.5948
CHLD 10 427.488281 1677595205.5948
MEM 9450.949219 1677595205.7059
CHLD 0 249.019531 1677595205.7162
CHLD 1 261.054688 1677595205.7162
CHLD 2 321.578125 1677595205.7162
CHLD 3 390.558594 1677595205.7162
CHLD 4 351.160156 1677595205.7162
CHLD 5 384.652344 1677595205.7162
CHLD 6 367.960938 1677595205.7162
CHLD 7 290.664062 1677595205.7163
CHLD 8 420.851562 1677595205.7163
CHLD 9 377.933594 1677595205.7163
CHLD 10 427.488281 1677595205.7163
MEM 9450.949219 1677595205.8271
CHLD 0 249.019531 1677595205.8373
CHLD 1 261.054688 1677595205.8373
CHLD 2 321.578125 1677595205.8373
CHLD 3 390.558594 1677595205.8373
CHLD 4 351.160156 1677595205.8373
CHLD 5 384.652344 1677595205.8373
CHLD 6 367.960938 1677595205.8374
CHLD 7 290.664062 1677595205.8374
CHLD 8 420.851562 1677595205.8374
CHLD 9 377.933594 1677595205.8374
CHLD 10 427.488281 1677595205.8374
MEM 9450.949219 1677595205.9485
CHLD 0 249.019531 1677595205.9587
CHLD 1 261.054688 1677595205.9587
CHLD 2 321.578125 1677595205.9587
CHLD 3 390.558594 1677595205.9587
CHLD 4 351.160156 1677595205.9588
CHLD 5 384.652344 1677595205.9588
CHLD 6 367.960938 1677595205.9588
CHLD 7 290.664062 1677595205.9588
CHLD 8 420.851562 1677595205.9588
CHLD 9 377.933594 1677595205.9588
CHLD 10 427.488281 1677595205.9588
MEM 9450.949219 1677595206.0697
CHLD 0 249.019531 1677595206.0798
CHLD 1 261.054688 1677595206.0798
CHLD 2 321.578125 1677595206.0798
CHLD 3 390.558594 1677595206.0799
CHLD 4 351.160156 1677595206.0799
CHLD 5 384.652344 1677595206.0799
CHLD 6 367.960938 1677595206.0799
CHLD 7 290.664062 1677595206.0799
CHLD 8 420.851562 1677595206.0799
CHLD 9 377.933594 1677595206.0799
CHLD 10 427.488281 1677595206.0800
MEM 9450.949219 1677595206.1907
CHLD 0 249.019531 1677595206.2009
CHLD 1 261.054688 1677595206.2009
CHLD 2 321.578125 1677595206.2009
CHLD 3 390.558594 1677595206.2009
CHLD 4 351.160156 1677595206.2009
CHLD 5 384.652344 1677595206.2010
CHLD 6 367.960938 1677595206.2010
CHLD 7 290.664062 1677595206.2010
CHLD 8 420.851562 1677595206.2010
CHLD 9 377.933594 1677595206.2010
CHLD 10 427.488281 1677595206.2010
MEM 9450.949219 1677595206.3115
CHLD 0 249.019531 1677595206.3215
CHLD 1 261.054688 1677595206.3215
CHLD 2 321.578125 1677595206.3215
CHLD 3 390.558594 1677595206.3215
CHLD 4 351.160156 1677595206.3215
CHLD 5 384.652344 1677595206.3215
CHLD 6 367.960938 1677595206.3216
CHLD 7 290.664062 1677595206.3216
CHLD 8 420.851562 1677595206.3216
CHLD 9 377.933594 1677595206.3216
CHLD 10 427.488281 1677595206.3216
MEM 9450.949219 1677595206.4323
CHLD 0 249.019531 1677595206.4422
CHLD 1 261.054688 1677595206.4423
CHLD 2 321.578125 1677595206.4423
CHLD 3 390.558594 1677595206.4423
CHLD 4 351.160156 1677595206.4423
CHLD 5 384.652344 1677595206.4423
CHLD 6 367.960938 1677595206.4423
CHLD 7 290.664062 1677595206.4423
CHLD 8 420.851562 1677595206.4424
CHLD 9 377.933594 1677595206.4424
CHLD 10 427.488281 1677595206.4424
MEM 9450.949219 1677595206.5534
