CMDLINE python realtime_parallel.py --time 221790745 --codedir /users/mfeldman/scripts/ELDES_MESO/ --outdir /scratch/mfeldman/realtime/ --dvdir /scratch/mfeldman/realtime/ --lomdir /scratch/mfeldman/realtime/
MEM 0.031250 1677509411.2732
MEM 31.097656 1677509411.4013
MEM 49.781250 1677509411.5274
MEM 61.796875 1677509411.6528
MEM 76.316406 1677509411.7778
MEM 86.996094 1677509411.9022
MEM 95.789062 1677509412.0271
MEM 103.949219 1677509412.1519
MEM 114.648438 1677509412.2759
MEM 119.054688 1677509412.3999
MEM 127.171875 1677509412.5236
MEM 133.726562 1677509412.6476
MEM 138.910156 1677509412.7718
MEM 142.542969 1677509412.8953
MEM 144.601562 1677509413.0185
MEM 149.289062 1677509413.1418
MEM 176.921875 1677509413.2657
MEM 181.929688 1677509413.3900
MEM 182.335938 1677509413.5145
MEM 193.246094 1677509413.6385
MEM 200.339844 1677509413.7627
MEM 224.429688 1677509413.8875
MEM 251.003906 1677509414.0115
MEM 1816.390625 1677509414.1372
CHLD 30 263.015625 1677509416.2667
CHLD 31 263.496094 1677509416.2668
CHLD 32 259.433594 1677509416.2668
CHLD 33 0.000000 1677509416.2668
CHLD 34 0.000000 1677509416.2668
CHLD 35 0.000000 1677509416.2668
CHLD 36 0.000000 1677509416.2668
CHLD 37 275.195312 1677509416.2669
CHLD 38 268.757812 1677509416.2669
CHLD 39 270.824219 1677509416.2669
CHLD 40 271.511719 1677509416.2669
CHLD 41 265.929688 1677509416.2669
CHLD 42 271.664062 1677509416.2669
CHLD 43 272.003906 1677509416.2669
CHLD 44 276.289062 1677509416.2670
CHLD 45 271.160156 1677509416.2670
CHLD 46 268.671875 1677509416.2670
CHLD 47 267.738281 1677509416.2670
CHLD 48 292.218750 1677509416.2670
CHLD 49 266.453125 1677509416.2670
CHLD 50 260.839844 1677509416.2671
CHLD 51 289.191406 1677509416.2671
CHLD 52 286.703125 1677509416.2671
CHLD 53 271.050781 1677509416.2671
CHLD 54 268.757812 1677509416.2671
CHLD 55 270.496094 1677509416.2672
CHLD 56 271.511719 1677509416.2672
CHLD 57 265.929688 1677509416.2672
MEM 16409.085938 1677509416.3864
CHLD 0 271.914062 1677509416.4036
CHLD 1 269.394531 1677509416.4037
CHLD 2 273.593750 1677509416.4037
CHLD 3 268.664062 1677509416.4037
CHLD 4 266.574219 1677509416.4037
CHLD 5 265.132812 1677509416.4037
CHLD 6 263.929688 1677509416.4038
CHLD 7 1973.804688 1677509416.4038
CHLD 8 270.644531 1677509416.4038
CHLD 9 276.164062 1677509416.4038
CHLD 10 272.281250 1677509416.4038
CHLD 11 271.105469 1677509416.4038
CHLD 12 272.710938 1677509416.4039
CHLD 13 0.000000 1677509416.4039
CHLD 14 275.074219 1677509416.4039
CHLD 15 264.535156 1677509416.4039
CHLD 16 267.070312 1677509416.4039
CHLD 17 275.222656 1677509416.4039
CHLD 18 272.457031 1677509416.4039
CHLD 19 275.062500 1677509416.4040
CHLD 20 266.531250 1677509416.4040
CHLD 21 269.085938 1677509416.4040
CHLD 22 275.230469 1677509416.4040
CHLD 23 272.480469 1677509416.4040
CHLD 24 276.765625 1677509416.4040
CHLD 25 272.171875 1677509416.4041
CHLD 26 269.300781 1677509416.4041
CHLD 27 268.402344 1677509416.4041
CHLD 28 266.937500 1677509416.4041
CHLD 29 267.074219 1677509416.4041
CHLD 30 263.015625 1677509416.4041
CHLD 31 263.496094 1677509416.4042
CHLD 32 259.433594 1677509416.4042
CHLD 33 0.000000 1677509416.4042
CHLD 34 0.000000 1677509416.4042
CHLD 35 0.000000 1677509416.4042
CHLD 36 0.000000 1677509416.4042
CHLD 37 275.199219 1677509416.4042
CHLD 38 268.757812 1677509416.4043
CHLD 39 270.824219 1677509416.4043
CHLD 40 274.210938 1677509416.4043
CHLD 41 265.929688 1677509416.4043
CHLD 42 274.351562 1677509416.4043
CHLD 43 272.007812 1677509416.4043
CHLD 44 276.292969 1677509416.4044
CHLD 45 271.164062 1677509416.4044
CHLD 46 268.675781 1677509416.4044
CHLD 47 267.746094 1677509416.4044
CHLD 48 292.218750 1677509416.4044
CHLD 49 266.453125 1677509416.4044
CHLD 50 260.839844 1677509416.4044
CHLD 51 289.191406 1677509416.4045
CHLD 52 286.703125 1677509416.4045
CHLD 53 271.132812 1677509416.4045
CHLD 54 268.757812 1677509416.4045
CHLD 55 270.578125 1677509416.4045
CHLD 56 274.210938 1677509416.4045
CHLD 57 265.929688 1677509416.4046
MEM 16296.886719 1677509416.5241
CHLD 0 271.914062 1677509416.5430
CHLD 1 269.394531 1677509416.5431
CHLD 2 273.593750 1677509416.5431
CHLD 3 268.664062 1677509416.5431
CHLD 4 266.574219 1677509416.5431
CHLD 5 265.132812 1677509416.5431
CHLD 6 263.929688 1677509416.5431
CHLD 7 1865.328125 1677509416.5432
CHLD 8 270.644531 1677509416.5432
CHLD 9 276.164062 1677509416.5432
CHLD 10 272.281250 1677509416.5432
CHLD 11 271.105469 1677509416.5432
CHLD 12 272.710938 1677509416.5432
CHLD 13 0.000000 1677509416.5433
CHLD 14 275.074219 1677509416.5433
CHLD 15 264.257812 1677509416.5433
CHLD 16 267.070312 1677509416.5433
CHLD 17 275.222656 1677509416.5433
CHLD 18 272.457031 1677509416.5433
CHLD 19 275.062500 1677509416.5434
CHLD 20 267.410156 1677509416.5434
CHLD 21 269.085938 1677509416.5434
CHLD 22 275.230469 1677509416.5434
CHLD 23 273.074219 1677509416.5434
CHLD 24 276.765625 1677509416.5434
CHLD 25 272.171875 1677509416.5435
CHLD 26 269.421875 1677509416.5435
CHLD 27 268.949219 1677509416.5435
CHLD 28 266.937500 1677509416.5435
CHLD 29 267.074219 1677509416.5435
CHLD 30 263.015625 1677509416.5435
CHLD 31 263.496094 1677509416.5436
CHLD 32 259.156250 1677509416.5436
CHLD 33 0.000000 1677509416.5436
CHLD 34 0.000000 1677509416.5436
CHLD 35 0.000000 1677509416.5436
CHLD 36 0.000000 1677509416.5436
CHLD 37 275.199219 1677509416.5437
CHLD 38 268.757812 1677509416.5437
CHLD 39 270.824219 1677509416.5437
CHLD 40 274.210938 1677509416.5437
CHLD 41 269.070312 1677509416.5437
CHLD 42 274.359375 1677509416.5437
CHLD 43 272.007812 1677509416.5438
CHLD 44 276.292969 1677509416.5438
CHLD 45 271.933594 1677509416.5438
CHLD 46 269.339844 1677509416.5438
CHLD 47 268.355469 1677509416.5438
CHLD 48 292.218750 1677509416.5438
CHLD 49 266.453125 1677509416.5438
CHLD 50 260.562500 1677509416.5439
CHLD 51 255.621094 1677509416.5439
CHLD 52 254.828125 1677509416.5439
CHLD 53 271.132812 1677509416.5439
CHLD 54 268.757812 1677509416.5439
CHLD 55 270.578125 1677509416.5439
CHLD 56 274.210938 1677509416.5440
CHLD 57 265.929688 1677509416.5440
MEM 14424.496094 1677509416.6648
CHLD 0 271.914062 1677509416.6845
CHLD 1 353.988281 1677509416.6845
CHLD 2 358.117188 1677509416.6845
CHLD 3 325.132812 1677509416.6846
CHLD 4 351.167969 1677509416.6846
CHLD 5 293.468750 1677509416.6846
CHLD 6 348.523438 1677509416.6846
CHLD 7 1891.855469 1677509416.6846
CHLD 8 332.218750 1677509416.6846
CHLD 9 0.000000 1677509416.6847
CHLD 10 271.105469 1677509416.6847
CHLD 11 272.433594 1677509416.6847
CHLD 12 0.000000 1677509416.6847
CHLD 13 276.425781 1677509416.6847
CHLD 14 0.000000 1677509416.6847
CHLD 15 0.000000 1677509416.6848
CHLD 16 275.222656 1677509416.6848
CHLD 17 273.601562 1677509416.6848
CHLD 18 275.062500 1677509416.6848
CHLD 19 267.410156 1677509416.6848
CHLD 20 270.054688 1677509416.6848
CHLD 21 275.230469 1677509416.6849
CHLD 22 273.269531 1677509416.6849
CHLD 23 276.765625 1677509416.6849
CHLD 24 272.171875 1677509416.6849
CHLD 25 269.527344 1677509416.6849
CHLD 26 269.304688 1677509416.6849
CHLD 27 266.937500 1677509416.6850
CHLD 28 267.074219 1677509416.6850
CHLD 29 263.015625 1677509416.6850
CHLD 30 319.539062 1677509416.6850
CHLD 31 0.000000 1677509416.6850
CHLD 32 0.000000 1677509416.6851
CHLD 33 0.000000 1677509416.6851
CHLD 34 0.000000 1677509416.6851
CHLD 35 0.000000 1677509416.6851
CHLD 36 275.199219 1677509416.6851
CHLD 37 272.230469 1677509416.6851
CHLD 38 270.824219 1677509416.6852
CHLD 39 274.210938 1677509416.6852
CHLD 40 269.082031 1677509416.6852
CHLD 41 274.359375 1677509416.6852
CHLD 42 272.812500 1677509416.6852
CHLD 43 276.929688 1677509416.6852
CHLD 44 271.933594 1677509416.6853
CHLD 45 269.339844 1677509416.6853
CHLD 46 268.355469 1677509416.6853
CHLD 47 0.000000 1677509416.6853
CHLD 48 265.164062 1677509416.6853
CHLD 49 0.000000 1677509416.6853
CHLD 50 0.000000 1677509416.6854
CHLD 51 0.000000 1677509416.6854
CHLD 52 271.132812 1677509416.6854
CHLD 53 272.234375 1677509416.6854
CHLD 54 270.578125 1677509416.6854
CHLD 55 274.210938 1677509416.6854
CHLD 56 269.093750 1677509416.6855
MEM 14508.035156 1677509416.8060
CHLD 0 274.609375 1677509416.8245
CHLD 1 297.730469 1677509416.8245
CHLD 2 358.117188 1677509416.8245
CHLD 3 268.875000 1677509416.8245
CHLD 4 294.910156 1677509416.8245
CHLD 5 293.468750 1677509416.8246
CHLD 6 292.265625 1677509416.8246
CHLD 7 2373.402344 1677509416.8246
CHLD 8 332.218750 1677509416.8246
CHLD 9 0.000000 1677509416.8246
CHLD 10 271.105469 1677509416.8246
CHLD 11 272.433594 1677509416.8247
CHLD 12 0.000000 1677509416.8247
CHLD 13 276.425781 1677509416.8247
CHLD 14 0.000000 1677509416.8247
CHLD 15 0.000000 1677509416.8247
CHLD 16 275.222656 1677509416.8247
CHLD 17 273.605469 1677509416.8248
CHLD 18 275.062500 1677509416.8248
CHLD 19 267.410156 1677509416.8248
CHLD 20 270.054688 1677509416.8248
CHLD 21 275.230469 1677509416.8248
CHLD 22 273.269531 1677509416.8248
CHLD 23 277.601562 1677509416.8249
CHLD 24 272.171875 1677509416.8249
CHLD 25 269.527344 1677509416.8249
CHLD 26 269.304688 1677509416.8249
CHLD 27 266.937500 1677509416.8249
CHLD 28 267.074219 1677509416.8249
CHLD 29 263.015625 1677509416.8250
CHLD 30 262.601562 1677509416.8250
CHLD 31 0.000000 1677509416.8250
CHLD 32 0.000000 1677509416.8250
CHLD 33 0.000000 1677509416.8250
CHLD 34 0.000000 1677509416.8250
CHLD 35 0.000000 1677509416.8250
CHLD 36 275.199219 1677509416.8251
CHLD 37 272.234375 1677509416.8251
CHLD 38 275.058594 1677509416.8251
CHLD 39 274.210938 1677509416.8251
CHLD 40 269.082031 1677509416.8251
CHLD 41 274.359375 1677509416.8252
CHLD 42 272.812500 1677509416.8252
CHLD 43 277.191406 1677509416.8252
CHLD 44 271.933594 1677509416.8252
CHLD 45 270.003906 1677509416.8252
CHLD 46 268.355469 1677509416.8252
CHLD 47 0.000000 1677509416.8253
CHLD 48 265.164062 1677509416.8253
CHLD 49 0.000000 1677509416.8253
CHLD 50 0.000000 1677509416.8253
CHLD 51 0.000000 1677509416.8253
CHLD 52 275.210938 1677509416.8253
CHLD 53 272.234375 1677509416.8253
CHLD 54 270.578125 1677509416.8254
CHLD 55 275.105469 1677509416.8254
CHLD 56 269.093750 1677509416.8254
MEM 14446.355469 1677509416.9461
CHLD 0 274.609375 1677509416.9640
CHLD 1 297.730469 1677509416.9640
CHLD 2 301.859375 1677509416.9640
CHLD 3 268.875000 1677509416.9640
CHLD 4 261.054688 1677509416.9641
CHLD 5 259.445312 1677509416.9641
CHLD 6 292.265625 1677509416.9641
CHLD 7 2388.917969 1677509416.9641
CHLD 8 272.066406 1677509416.9642
CHLD 9 0.000000 1677509416.9642
CHLD 10 271.105469 1677509416.9642
CHLD 11 272.433594 1677509416.9642
CHLD 12 0.000000 1677509416.9642
CHLD 13 276.425781 1677509416.9642
CHLD 14 0.000000 1677509416.9643
CHLD 15 0.000000 1677509416.9643
CHLD 16 275.222656 1677509416.9643
CHLD 17 273.605469 1677509416.9643
CHLD 18 275.062500 1677509416.9643
CHLD 19 267.410156 1677509416.9643
CHLD 20 270.082031 1677509416.9643
CHLD 21 275.230469 1677509416.9644
CHLD 22 273.269531 1677509416.9644
CHLD 23 277.636719 1677509416.9644
CHLD 24 272.972656 1677509416.9644
CHLD 25 270.195312 1677509416.9644
CHLD 26 269.304688 1677509416.9644
CHLD 27 266.937500 1677509416.9645
CHLD 28 267.074219 1677509416.9645
CHLD 29 263.015625 1677509416.9645
CHLD 30 262.601562 1677509416.9645
CHLD 31 0.000000 1677509416.9645
CHLD 32 0.000000 1677509416.9645
CHLD 33 0.000000 1677509416.9645
CHLD 34 0.000000 1677509416.9646
CHLD 35 0.000000 1677509416.9646
CHLD 36 275.199219 1677509416.9646
CHLD 37 272.234375 1677509416.9646
CHLD 38 275.062500 1677509416.9646
CHLD 39 275.328125 1677509416.9646
CHLD 40 269.082031 1677509416.9646
CHLD 41 275.250000 1677509416.9647
CHLD 42 272.812500 1677509416.9647
CHLD 43 277.191406 1677509416.9647
CHLD 44 272.703125 1677509416.9647
CHLD 45 270.003906 1677509416.9647
CHLD 46 268.355469 1677509416.9647
CHLD 47 0.000000 1677509416.9647
CHLD 48 265.164062 1677509416.9648
CHLD 49 0.000000 1677509416.9648
CHLD 50 0.000000 1677509416.9648
CHLD 51 0.000000 1677509416.9648
CHLD 52 275.210938 1677509416.9648
CHLD 53 272.234375 1677509416.9648
CHLD 54 274.816406 1677509416.9648
CHLD 55 275.105469 1677509416.9649
CHLD 56 269.093750 1677509416.9649
MEM 14320.238281 1677509417.0841
CHLD 0 274.609375 1677509417.1018
CHLD 1 261.976562 1677509417.1018
CHLD 2 301.859375 1677509417.1018
CHLD 3 268.597656 1677509417.1018
CHLD 4 261.054688 1677509417.1018
CHLD 5 259.445312 1677509417.1018
CHLD 6 292.265625 1677509417.1019
CHLD 7 2381.132812 1677509417.1019
CHLD 8 272.066406 1677509417.1019
CHLD 9 0.000000 1677509417.1019
CHLD 10 271.105469 1677509417.1019
CHLD 11 272.433594 1677509417.1019
CHLD 12 0.000000 1677509417.1020
CHLD 13 276.425781 1677509417.1020
CHLD 14 0.000000 1677509417.1020
CHLD 15 0.000000 1677509417.1020
CHLD 16 275.222656 1677509417.1020
CHLD 17 273.605469 1677509417.1020
CHLD 18 276.406250 1677509417.1020
CHLD 19 267.410156 1677509417.1021
CHLD 20 270.082031 1677509417.1021
CHLD 21 276.148438 1677509417.1021
CHLD 22 273.269531 1677509417.1021
CHLD 23 277.648438 1677509417.1021
CHLD 24 272.972656 1677509417.1021
CHLD 25 270.234375 1677509417.1022
CHLD 26 269.304688 1677509417.1022
CHLD 27 266.937500 1677509417.1022
CHLD 28 267.074219 1677509417.1022
CHLD 29 263.015625 1677509417.1022
CHLD 30 262.601562 1677509417.1022
CHLD 31 0.000000 1677509417.1022
CHLD 32 0.000000 1677509417.1023
CHLD 33 0.000000 1677509417.1023
CHLD 34 0.000000 1677509417.1023
CHLD 35 0.000000 1677509417.1023
CHLD 36 276.550781 1677509417.1023
CHLD 37 272.234375 1677509417.1023
CHLD 38 275.062500 1677509417.1024
CHLD 39 275.328125 1677509417.1024
CHLD 40 270.085938 1677509417.1024
CHLD 41 275.250000 1677509417.1024
CHLD 42 273.613281 1677509417.1024
CHLD 43 277.191406 1677509417.1024
CHLD 44 272.703125 1677509417.1024
CHLD 45 270.003906 1677509417.1025
CHLD 46 268.355469 1677509417.1025
CHLD 47 0.000000 1677509417.1025
CHLD 48 265.164062 1677509417.1025
CHLD 49 0.000000 1677509417.1025
CHLD 50 0.000000 1677509417.1025
CHLD 51 0.000000 1677509417.1025
CHLD 52 275.210938 1677509417.1026
CHLD 53 272.234375 1677509417.1026
CHLD 54 274.816406 1677509417.1026
CHLD 55 275.105469 1677509417.1026
CHLD 56 270.101562 1677509417.1026
MEM 12015.785156 1677509417.2227
CHLD 0 359.621094 1677509417.2416
CHLD 1 0.000000 1677509417.2416
CHLD 2 0.000000 1677509417.2416
CHLD 3 0.000000 1677509417.2416
CHLD 4 0.000000 1677509417.2417
CHLD 5 0.000000 1677509417.2417
CHLD 6 0.000000 1677509417.2417
CHLD 7 2465.628906 1677509417.2417
CHLD 8 271.105469 1677509417.2417
CHLD 9 0.000000 1677509417.2417
CHLD 10 0.000000 1677509417.2418
CHLD 11 272.328125 1677509417.2418
CHLD 12 0.000000 1677509417.2418
CHLD 13 0.000000 1677509417.2418
CHLD 14 276.550781 1677509417.2418
CHLD 15 273.605469 1677509417.2418
CHLD 16 276.406250 1677509417.2419
CHLD 17 268.324219 1677509417.2419
CHLD 18 270.082031 1677509417.2419
CHLD 19 276.148438 1677509417.2419
CHLD 20 273.269531 1677509417.2419
CHLD 21 277.648438 1677509417.2419
CHLD 22 272.972656 1677509417.2420
CHLD 23 270.234375 1677509417.2420
CHLD 24 269.304688 1677509417.2420
CHLD 25 266.937500 1677509417.2420
CHLD 26 322.984375 1677509417.2420
CHLD 27 318.988281 1677509417.2420
CHLD 28 0.000000 1677509417.2420
CHLD 29 0.000000 1677509417.2421
CHLD 30 0.000000 1677509417.2421
CHLD 31 0.000000 1677509417.2421
CHLD 32 0.000000 1677509417.2421
CHLD 33 0.000000 1677509417.2421
CHLD 34 332.777344 1677509417.2421
CHLD 35 272.234375 1677509417.2422
CHLD 36 275.062500 1677509417.2422
CHLD 37 275.328125 1677509417.2422
CHLD 38 270.085938 1677509417.2422
CHLD 39 275.250000 1677509417.2422
CHLD 40 273.613281 1677509417.2422
CHLD 41 278.082031 1677509417.2423
CHLD 42 272.703125 1677509417.2423
CHLD 43 270.003906 1677509417.2423
CHLD 44 266.578125 1677509417.2423
CHLD 45 0.000000 1677509417.2423
CHLD 46 0.000000 1677509417.2423
CHLD 47 0.000000 1677509417.2424
CHLD 48 0.000000 1677509417.2424
CHLD 49 0.000000 1677509417.2424
CHLD 50 275.210938 1677509417.2424
CHLD 51 273.332031 1677509417.2424
CHLD 52 274.816406 1677509417.2424
CHLD 53 272.566406 1677509417.2424
CHLD 54 270.101562 1677509417.2425
MEM 11988.351562 1677509417.3618
CHLD 0 272.960938 1677509417.3795
CHLD 1 0.000000 1677509417.3795
CHLD 2 0.000000 1677509417.3795
CHLD 3 0.000000 1677509417.3795
CHLD 4 0.000000 1677509417.3795
CHLD 5 0.000000 1677509417.3796
CHLD 6 0.000000 1677509417.3796
CHLD 7 2784.667969 1677509417.3796
CHLD 8 271.105469 1677509417.3796
CHLD 9 0.000000 1677509417.3796
CHLD 10 0.000000 1677509417.3796
CHLD 11 272.328125 1677509417.3797
CHLD 12 0.000000 1677509417.3797
CHLD 13 0.000000 1677509417.3797
CHLD 14 276.570312 1677509417.3797
CHLD 15 273.605469 1677509417.3797
CHLD 16 276.406250 1677509417.3797
CHLD 17 268.324219 1677509417.3797
CHLD 18 270.082031 1677509417.3798
CHLD 19 276.148438 1677509417.3798
CHLD 20 274.093750 1677509417.3798
CHLD 21 277.648438 1677509417.3798
CHLD 22 272.972656 1677509417.3798
CHLD 23 270.234375 1677509417.3798
CHLD 24 269.304688 1677509417.3799
CHLD 25 266.937500 1677509417.3799
CHLD 26 265.769531 1677509417.3799
CHLD 27 261.906250 1677509417.3799
CHLD 28 0.000000 1677509417.3799
CHLD 29 0.000000 1677509417.3799
CHLD 30 0.000000 1677509417.3799
CHLD 31 0.000000 1677509417.3800
CHLD 32 0.000000 1677509417.3800
CHLD 33 0.000000 1677509417.3800
CHLD 34 272.625000 1677509417.3800
CHLD 35 273.398438 1677509417.3800
CHLD 36 275.062500 1677509417.3800
CHLD 37 276.218750 1677509417.3801
CHLD 38 270.085938 1677509417.3801
CHLD 39 276.140625 1677509417.3801
CHLD 40 273.613281 1677509417.3801
CHLD 41 278.082031 1677509417.3801
CHLD 42 272.703125 1677509417.3801
CHLD 43 270.003906 1677509417.3802
CHLD 44 266.578125 1677509417.3802
CHLD 45 0.000000 1677509417.3802
CHLD 46 0.000000 1677509417.3802
CHLD 47 0.000000 1677509417.3802
CHLD 48 0.000000 1677509417.3802
CHLD 49 0.000000 1677509417.3803
CHLD 50 275.210938 1677509417.3803
CHLD 51 273.402344 1677509417.3803
CHLD 52 274.816406 1677509417.3803
CHLD 53 272.566406 1677509417.3803
CHLD 54 270.101562 1677509417.3803
MEM 11987.460938 1677509417.4995
CHLD 0 272.960938 1677509417.5176
CHLD 1 0.000000 1677509417.5176
CHLD 2 0.000000 1677509417.5177
CHLD 3 0.000000 1677509417.5177
CHLD 4 0.000000 1677509417.5177
CHLD 5 0.000000 1677509417.5177
CHLD 6 0.000000 1677509417.5177
CHLD 7 2753.398438 1677509417.5177
CHLD 8 271.984375 1677509417.5178
CHLD 9 0.000000 1677509417.5178
CHLD 10 0.000000 1677509417.5178
CHLD 11 272.050781 1677509417.5178
CHLD 12 0.000000 1677509417.5178
CHLD 13 0.000000 1677509417.5178
CHLD 14 276.570312 1677509417.5178
CHLD 15 274.781250 1677509417.5179
CHLD 16 276.406250 1677509417.5179
CHLD 17 268.324219 1677509417.5179
CHLD 18 271.113281 1677509417.5179
CHLD 19 276.148438 1677509417.5179
CHLD 20 274.093750 1677509417.5180
CHLD 21 278.574219 1677509417.5180
CHLD 22 272.972656 1677509417.5180
CHLD 23 270.234375 1677509417.5180
CHLD 24 269.304688 1677509417.5180
CHLD 25 266.937500 1677509417.5180
CHLD 26 265.769531 1677509417.5181
CHLD 27 261.906250 1677509417.5181
CHLD 28 0.000000 1677509417.5181
CHLD 29 0.000000 1677509417.5181
CHLD 30 0.000000 1677509417.5181
CHLD 31 0.000000 1677509417.5181
CHLD 32 0.000000 1677509417.5182
CHLD 33 0.000000 1677509417.5182
CHLD 34 272.625000 1677509417.5182
CHLD 35 273.398438 1677509417.5182
CHLD 36 276.414062 1677509417.5182
CHLD 37 276.218750 1677509417.5182
CHLD 38 270.085938 1677509417.5183
CHLD 39 276.140625 1677509417.5183
CHLD 40 273.613281 1677509417.5183
CHLD 41 278.082031 1677509417.5183
CHLD 42 272.703125 1677509417.5183
CHLD 43 270.003906 1677509417.5183
CHLD 44 266.578125 1677509417.5184
CHLD 45 0.000000 1677509417.5184
CHLD 46 0.000000 1677509417.5184
CHLD 47 0.000000 1677509417.5184
CHLD 48 0.000000 1677509417.5184
CHLD 49 0.000000 1677509417.5184
CHLD 50 276.562500 1677509417.5184
CHLD 51 273.402344 1677509417.5185
CHLD 52 274.816406 1677509417.5185
CHLD 53 272.289062 1677509417.5185
CHLD 54 270.101562 1677509417.5185
MEM 10149.910156 1677509417.6377
CHLD 0 0.000000 1677509417.6554
CHLD 1 0.000000 1677509417.6555
CHLD 2 0.000000 1677509417.6555
CHLD 3 0.000000 1677509417.6555
CHLD 4 0.000000 1677509417.6555
CHLD 5 0.000000 1677509417.6555
CHLD 6 0.000000 1677509417.6555
CHLD 7 2635.027344 1677509417.6556
CHLD 8 271.984375 1677509417.6556
CHLD 9 0.000000 1677509417.6556
CHLD 10 0.000000 1677509417.6556
CHLD 11 0.000000 1677509417.6556
CHLD 12 0.000000 1677509417.6556
CHLD 13 0.000000 1677509417.6556
CHLD 14 276.570312 1677509417.6557
CHLD 15 274.781250 1677509417.6557
CHLD 16 276.406250 1677509417.6557
CHLD 17 268.324219 1677509417.6557
CHLD 18 271.113281 1677509417.6557
CHLD 19 276.148438 1677509417.6557
CHLD 20 274.093750 1677509417.6558
CHLD 21 278.574219 1677509417.6558
CHLD 22 272.972656 1677509417.6558
CHLD 23 270.234375 1677509417.6558
CHLD 24 290.734375 1677509417.6558
CHLD 25 335.941406 1677509417.6558
CHLD 26 0.000000 1677509417.6559
CHLD 27 0.000000 1677509417.6559
CHLD 28 0.000000 1677509417.6559
CHLD 29 0.000000 1677509417.6559
CHLD 30 0.000000 1677509417.6559
CHLD 31 0.000000 1677509417.6559
CHLD 32 0.000000 1677509417.6559
CHLD 33 0.000000 1677509417.6560
CHLD 34 0.000000 1677509417.6560
CHLD 35 273.398438 1677509417.6560
CHLD 36 276.414062 1677509417.6560
CHLD 37 276.218750 1677509417.6560
CHLD 38 271.335938 1677509417.6560
CHLD 39 276.140625 1677509417.6561
CHLD 40 273.613281 1677509417.6561
CHLD 41 278.085938 1677509417.6561
CHLD 42 273.375000 1677509417.6561
CHLD 43 270.003906 1677509417.6561
CHLD 44 0.000000 1677509417.6561
CHLD 45 0.000000 1677509417.6562
CHLD 46 0.000000 1677509417.6562
CHLD 47 0.000000 1677509417.6562
CHLD 48 0.000000 1677509417.6562
CHLD 49 0.000000 1677509417.6562
CHLD 50 345.175781 1677509417.6562
CHLD 51 320.070312 1677509417.6562
CHLD 52 340.628906 1677509417.6563
CHLD 53 0.000000 1677509417.6563
CHLD 54 271.109375 1677509417.6563
MEM 10036.132812 1677509417.7752
CHLD 0 0.000000 1677509417.7921
CHLD 1 0.000000 1677509417.7921
CHLD 2 0.000000 1677509417.7921
CHLD 3 0.000000 1677509417.7921
CHLD 4 0.000000 1677509417.7921
CHLD 5 0.000000 1677509417.7922
CHLD 6 0.000000 1677509417.7922
CHLD 7 2990.296875 1677509417.7922
CHLD 8 271.984375 1677509417.7922
CHLD 9 0.000000 1677509417.7922
CHLD 10 0.000000 1677509417.7922
CHLD 11 0.000000 1677509417.7922
CHLD 12 0.000000 1677509417.7923
CHLD 13 0.000000 1677509417.7923
CHLD 14 276.570312 1677509417.7923
CHLD 15 274.781250 1677509417.7923
CHLD 16 276.406250 1677509417.7923
CHLD 17 268.324219 1677509417.7923
CHLD 18 271.113281 1677509417.7924
CHLD 19 276.148438 1677509417.7924
CHLD 20 274.093750 1677509417.7924
CHLD 21 278.574219 1677509417.7924
CHLD 22 272.972656 1677509417.7924
CHLD 23 270.234375 1677509417.7924
CHLD 24 267.605469 1677509417.7925
CHLD 25 265.417969 1677509417.7925
CHLD 26 0.000000 1677509417.7925
CHLD 27 0.000000 1677509417.7925
CHLD 28 0.000000 1677509417.7925
CHLD 29 0.000000 1677509417.7925
CHLD 30 0.000000 1677509417.7925
CHLD 31 0.000000 1677509417.7926
CHLD 32 0.000000 1677509417.7926
CHLD 33 0.000000 1677509417.7926
CHLD 34 0.000000 1677509417.7926
CHLD 35 273.398438 1677509417.7926
CHLD 36 276.414062 1677509417.7926
CHLD 37 276.218750 1677509417.7927
CHLD 38 271.335938 1677509417.7927
CHLD 39 276.148438 1677509417.7927
CHLD 40 273.613281 1677509417.7927
CHLD 41 278.085938 1677509417.7927
CHLD 42 273.375000 1677509417.7927
CHLD 43 270.003906 1677509417.7927
CHLD 44 0.000000 1677509417.7928
CHLD 45 0.000000 1677509417.7928
CHLD 46 0.000000 1677509417.7928
CHLD 47 0.000000 1677509417.7928
CHLD 48 0.000000 1677509417.7928
CHLD 49 0.000000 1677509417.7928
CHLD 50 272.636719 1677509417.7929
CHLD 51 0.000000 1677509417.7929
CHLD 52 272.070312 1677509417.7929
CHLD 53 0.000000 1677509417.7929
CHLD 54 271.109375 1677509417.7929
MEM 10171.339844 1677509417.9113
CHLD 0 0.000000 1677509417.9281
CHLD 1 0.000000 1677509417.9281
CHLD 2 0.000000 1677509417.9281
CHLD 3 0.000000 1677509417.9281
CHLD 4 0.000000 1677509417.9281
CHLD 5 0.000000 1677509417.9282
CHLD 6 0.000000 1677509417.9282
CHLD 7 2880.328125 1677509417.9282
CHLD 8 271.984375 1677509417.9282
CHLD 9 0.000000 1677509417.9282
CHLD 10 0.000000 1677509417.9282
CHLD 11 0.000000 1677509417.9282
CHLD 12 0.000000 1677509417.9283
CHLD 13 0.000000 1677509417.9283
CHLD 14 276.570312 1677509417.9283
